file,label,valence,activation,dominance,gender,predicted label,prediction,transcription,total_silence,total_duration,trimmed_duration,n_words,speed_rate_word,speed_rate_word_trimmed
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F032.wav,sad,2.5,2.0,2.5,F,sad,1,yeah.,0.0,1.758,1.758,1,1.758,1.758
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F033.wav,sad,2.5,2.5,3.5,F,sad,1,"Joe, do you think he knew I loved him?",0.0,4.005,4.005,9,0.445,0.445
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F034.wav,sad,2.0,2.0,3.5,F,sad,1,"I never told him, I love you, but-",0.0,5.34,5.34,8,0.6675,0.6675
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F035.wav,sad,1.5,1.5,3.5,F,sad,1,I loved him so much.,0.0,2.759,2.759,5,0.5518,0.5518
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M000.wav,neu,3.0,2.0,2.0,F,sad,0,How you doing?,0.0,2.414,2.414,3,0.8046666666666668,0.8046666666666668
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M001.wav,neu,2.5,2.0,2.5,F,neu,1,We're all going to miss him.,0.0,3.048,3.048,6,0.508,0.508
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M002.wav,sad,2.5,1.5,3.0,F,sad,1,"I didn't know him, Tricia, but uh- I heard that he was a great man.",0.0,6.809,6.809,15,0.45393333333333336,0.45393333333333336
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M003.wav,neu,2.5,1.5,2.5,F,neu,1,yeah.,0.0,2.959,2.959,1,2.959,2.959
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M004.wav,sad,2.5,3.0,3.0,F,sad,1,"He was in chemo the whole time, right?",0.0,3.137,3.137,8,0.392125,0.392125
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M005.wav,sad,1.5,2.5,3.0,F,neu,0,And he just got that baseball scholarship.,0.0,4.139,4.139,7,0.5912857142857143,0.5912857142857143
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M006.wav,sad,3.0,2.5,3.0,F,sad,1,How's his parents doing?,0.0,2.826,2.826,4,0.7065,0.7065
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M007.wav,sad,2.5,1.5,2.5,F,sad,1,"You guys were pretty close, weren't you?",0.0,3.471,3.471,7,0.4958571428571429,0.4958571428571429
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M008.wav,sad,3.0,1.5,2.5,F,sad,1,What was her name?,0.0,2.448,2.448,4,0.612,0.612
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M009.wav,sad,2.5,2.0,3.0,F,neu,0,Trying to have a baby.,0.0,3.341,3.341,5,0.6682,0.6682
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M010.wav,sad,2.0,2.5,3.0,F,sad,1,Some people.,0.0,2.403,2.403,2,1.2015,1.2015
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M011.wav,sad,2.5,2.5,3.0,F,sad,1,"Yeah, but you were there all the hospital days. By his bed-",0.0,5.629,5.629,12,0.4690833333333333,0.4690833333333333
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M012.wav,sad,2.5,2.0,3.0,F,sad,1,"So nice, so positive.",0.0,3.204,3.204,4,0.801,0.801
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M013.wav,sad,2.5,2.5,3.5,F,sad,1,We need more people like him.,0.0,2.781,2.781,6,0.4635,0.4635
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M014.wav,sad,2.0,2.0,2.0,F,sad,1,I don't know.,0.0,3.026,3.026,3,1.0086666666666666,1.0086666666666666
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M015.wav,sad,2.5,2.5,3.5,F,sad,1,I don't know if Benny was smart like that- but-,0.0,2.358,2.358,10,0.2358,0.2358
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M016.wav,sad,2.5,2.0,3.5,F,sad,1,I'm sure he loved you too. He just didn't know it.,0.0,3.849,3.849,11,0.34990909090909095,0.34990909090909095
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F000.wav,neu,3.0,4.0,3.5,M,neu,1,"Oh, come on, you knew there was nothing in that.",0.399,3.328,0.435,10,0.3328,0.0435
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F001.wav,ang,2.0,3.5,4.0,M,hap,0,Presents?  A trivial little broach.,0.766,3.094,2.365,5,0.6188,0.47300000000000003
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F003.wav,neu,2.0,2.0,3.5,M,neu,1,No I didn't.  You made up the whole thing in your jealous imagination.,0.301,4.377,2.222,13,0.3366923076923077,0.17092307692307693
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F004.wav,neu,3.5,3.5,3.5,M,neu,1,Just a little perhaps but nothing serious.,0.5289999999999999,3.26,0.843,7,0.4657142857142857,0.12042857142857143
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F006.wav,neu,2.0,3.5,3.0,M,neu,1,"Well it didn't harm him, in fact, it pleasured him a lot and it didn't hurt me.",0.8049999999999997,4.422,3.657,17,0.2601176470588235,0.21511764705882352
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F010.wav,ang,2.5,2.5,3.5,M,ang,1,I don't know why you want it.  You've already had two glasses.,1.3719999999999999,3.653,2.322,12,0.30441666666666667,0.1935
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F011.wav,ang,2.0,4.0,3.5,M,neu,0,I don't see what you have to go on and on with this kind of thing.,1.0350000000000004,4.453,4.204,16,0.2783125,0.26275
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F012.wav,neu,3.0,2.5,3.5,M,sad,0,It's become a habit with you.,0.0,3.094,3.094,6,0.5156666666666666,0.5156666666666666
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F014.wav,ang,1.5,3.0,4.5,M,ang,1,What?,1.073,1.69,0.824,1,1.69,0.824
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F016.wav,neu,2.0,3.0,2.5,M,sad,0,"No, just making myself beautiful for you.",0.0,4.047,4.047,7,0.5781428571428571,0.5781428571428571
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F017.wav,neu,3.0,3.0,3.5,M,neu,1,That's the woman's job to lure the man.  Watch me a moment won't you?,1.4050000000000005,5.515,5.462,14,0.3939285714285714,0.3901428571428571
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F024.wav,ang,2.5,3.5,4.0,M,ang,1,"Adders don't snap, they sting.",0.22800000000000004,2.58,2.181,5,0.516,0.43620000000000003
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F025.wav,ang,1.5,4.0,4.5,M,ang,1,They sting.,0.7750000000000001,1.796,1.315,2,0.898,0.6575
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F028.wav,ang,1.5,3.0,4.0,M,ang,1,Mind your business.,0.381,2.309,2.1510000000000002,3,0.7696666666666667,0.7170000000000001
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F029.wav,ang,2.0,3.5,4.5,M,ang,1,You're quite insufferable.  I expect it's because you're drunk.,1.3369999999999995,4.004,3.529,9,0.44488888888888883,0.3921111111111111
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F030.wav,ang,2.0,2.0,3.5,M,ang,1,You've always had a weak head.,0.0,1.743,1.743,6,0.29050000000000004,0.29050000000000004
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F031.wav,ang,1.5,4.0,4.5,M,ang,1,"On the contrary, a child of two can get violently drunk off just one glass of brandy.",1.7219999999999998,6.822,6.45,17,0.4012941176470588,0.37941176470588234
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F032.wav,ang,2.0,3.0,4.0,M,ang,1,Shut up.,0.7919999999999999,1.902,1.486,2,0.951,0.743
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F033.wav,ang,2.5,3.0,4.0,M,ang,1,"Not very funny dear.  In fact, maybe you better have some more brandy.",1.239,4.317,4.037,13,0.3320769230769231,0.31053846153846154
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F036.wav,neu,3.0,2.5,3.5,M,neu,1,They are away in Tunis.,0.5469999999999999,2.122,2.056,5,0.4244,0.4112
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F038.wav,ang,2.0,3.5,4.0,M,ang,1,Very well.  If you insist on being a boorish and idiotic.,3.0990000000000006,6.16,5.027,11,0.56,0.457
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F039.wav,ang,1.5,3.5,4.0,M,ang,1,You are far too temperamental.  Try to control yourself.,0.512,4.679,4.181,9,0.519888888888889,0.46455555555555555
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F040.wav,ang,2.0,4.0,4.5,M,ang,1,Go away.  Go away.  I hate you.,1.4849999999999999,3.682,2.51,7,0.526,0.35857142857142854
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F041.wav,ang,1.5,4.0,4.5,M,ang,1,"I hate you.  Listen I'm sick and tired of listening to you, you sadistic bully.",5.497999999999998,9.811,7.942,15,0.6540666666666667,0.5294666666666666
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F042.wav,ang,1.5,4.0,4.5,M,ang,1,"This is the end.  Understand?  This is the end, here and now, forever and always.",3.4989999999999997,6.958,5.771,15,0.4638666666666667,0.3847333333333333
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F043.wav,ang,1.5,4.5,4.5,M,ang,1,"Oh, yes I am. Yes I am and you can't stop me.",1.2150000000000003,4.157,3.5820000000000003,12,0.34641666666666665,0.29850000000000004
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F044.wav,ang,1.0,5.0,5.0,M,ang,1,"Listen, you're a cruel fiend and I hate, loathe you.  Thank God finally, finally thank God I've realized just how horrible you are--and marry you?  Marry you?  Never. I will never marry you.  I will die die in torment-",5.014999999999998,14.052,12.374,39,0.3603076923076923,0.3172820512820513
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F045.wav,ang,1.0,4.5,5.0,M,ang,1,Beast. Brute. Cad. Swine. Beast. Beast. Brute. Devil. Sorry.,2.5669999999999993,4.959,3.5180000000000002,9,0.5509999999999999,0.3908888888888889
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M000.wav,neu,4.0,2.5,4.0,M,sad,0,Yes.  The real cause of that rile was Peter Burden.,2.104,5.883,5.789,10,0.5883,0.5789
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M003.wav,ang,2.5,2.5,3.5,M,ang,1,You went out of your way to torture me over Peter Burden.,1.2879999999999998,3.592,3.254,12,0.29933333333333334,0.27116666666666667
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M004.wav,ang,2.5,3.5,3.5,M,ang,1,You must admit he was in love with you.,1.071,3.079,2.215,9,0.34211111111111114,0.24611111111111109
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M005.wav,ang,2.0,3.5,4.5,M,ang,1,You let him kiss you. You said so.  What of it?,1.5890000000000004,3.891,2.87,11,0.3537272727272727,0.2609090909090909
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M006.wav,ang,2.0,3.0,4.0,M,ang,1,And what about me?,1.626,2.654,1.068,4,0.6635,0.267
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M007.wav,ang,2.0,2.5,4.0,M,hap,0,"Oh, that's a nice point of view I must say.",0.0,3.064,3.064,10,0.3064,0.3064
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M008.wav,ang,2.0,2.5,3.0,M,neu,0,"Yeah, so am I.  Bored stiff.",0.31599999999999984,2.924,2.828,6,0.48733333333333334,0.4713333333333333
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M009.wav,neu,3.0,3.0,3.5,M,neu,1,You want some brandy?,1.076,1.887,0.842,4,0.47175,0.2105
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M010.wav,neu,3.0,2.5,3.0,M,neu,1,I'll have a little I think.,0.0,2.342,1.796,6,0.39033333333333337,0.29933333333333334
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M011.wav,ang,2.5,3.0,3.0,M,neu,0,No particular reason.  Anyhow they were very small ones.,1.4269999999999998,4.181,2.814,9,0.46455555555555555,0.31266666666666665
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M012.wav,ang,2.0,3.0,4.0,M,hap,0,Oh my...just because I just...okay...,2.996000000000001,5.222,4.876,5,1.0444,0.9752000000000001
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M014.wav,ang,2.0,2.5,3.5,M,ang,1,You needn't be so grand just because you don't happen to want any yourself at the moment.,0.0,4.951,4.951,17,0.29123529411764704,0.29123529411764704
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M019.wav,neu,3.5,3.0,3.0,M,hap,0,Actually that's perfectly true.,0.0,3.185,3.185,4,0.79625,0.79625
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M020.wav,neu,3.5,3.0,3.0,M,neu,1,Yes it is.,0.0,2.098,0.309,3,0.6993333333333333,0.103
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M021.wav,neu,3.0,2.5,2.5,M,hap,0,I think that,0.0,2.656,0.982,3,0.8853333333333334,0.3273333333333333
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M029.wav,ang,2.0,3.0,4.0,M,ang,1,I'm not in the least bit drunk.,0.8180000000000002,2.407,1.814,7,0.34385714285714286,0.2591428571428572
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M030.wav,ang,1.0,4.0,4.5,M,ang,1,"Okay, like I mentioned before I had three very small, minute liquor glasses of brandy.  That's not even enough to get a child of two drunk.",2.3290000000000015,9.117,7.93,26,0.3506538461538462,0.305
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M031.wav,ang,2.0,2.5,4.5,M,ang,1,"Oh, what an interesting topic.  What about a child of four and a child of six?  A child of nine?",2.094000000000001,8.512,8.205,20,0.42560000000000003,0.41025
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M032.wav,ang,2.5,2.5,3.5,M,ang,1,We might be able to bring up a splendid little debate about this intemperate tots.,0.5089999999999999,5.439,5.064,15,0.3626,0.3376
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M033.wav,ang,2.0,2.0,4.0,M,hap,0,"Oh, thanks.  I think I will.",0.0,4.348,4.348,6,0.7246666666666667,0.7246666666666667
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M034.wav,ang,2.0,3.0,3.5,M,ang,1,You better turn that off.,1.8359999999999999,2.746,0.9469999999999998,5,0.5492,0.18939999999999996
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M038.wav,ang,2.0,2.5,3.0,M,ang,1,No I'll do no such thing.,0.17699999999999982,2.662,2.596,6,0.44366666666666665,0.4326666666666667
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M039.wav,ang,1.5,4.5,4.5,M,ang,1,"Come on, turn it off.  It's driving me mad.",1.8120000000000003,4.045,2.9779999999999998,9,0.4494444444444444,0.33088888888888884
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M040.wav,ang,1.5,4.0,4.5,M,ang,1,Turn it--Turn it off.,1.3120000000000003,3.991,3.531,4,0.99775,0.88275
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M041.wav,ang,2.0,2.0,4.0,M,hap,0,Very amusing indeed.,0.0,2.943,2.943,3,0.981,0.981
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M042.wav,ang,1.5,3.0,4.5,M,ang,1,"You know what?  You're a vile, little, evil-minded, little, wicked beast and I never want to see you again.",5.836,11.32,9.193000000000001,19,0.5957894736842105,0.48384210526315796
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M043.wav,ang,1.5,3.5,4.5,M,ang,1,You're not going nowhere. No you're not.,0.9329999999999998,3.147,2.749,7,0.44957142857142857,0.39271428571428574
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M044.wav,ang,1.5,3.0,4.0,M,ang,1,Just shut up.,0.607,1.956,1.723,3,0.652,0.5743333333333334
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M045.wav,ang,1.0,4.5,5.0,M,ang,1,shut up. shut up.  I would-I would never marry you again if you came crawling back to me on your hands and knees because you're an evil-minded little vampire and I hope to God I never see you again.,1.354000000000001,12.05,11.764000000000001,39,0.308974358974359,0.3016410256410257
Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M046.wav,ang,1.0,3.0,3.5,M,ang,1,Oh.,0.6260000000000001,1.764,1.102,1,1.764,1.102
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F000.wav,neu,3.0,2.5,2.5,F,hap,0,"Hello sir, can I help you?",0.34,1.9,1.9,6,0.31666666666666665,0.31666666666666665
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F001.wav,neu,3.0,2.5,2.0,F,hap,0,I [GARBAGE],0.511,1.19,0.884,2,0.595,0.442
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F002.wav,neu,3.0,2.5,3.0,F,neu,1,"Yes, sir, I'm very sorry, but we've had some trouble here.  There's been a lot of calls and the system has-",0.6070000000000003,5.83,4.617,21,0.2776190476190476,0.21985714285714286
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F003.wav,neu,2.5,2.5,3.5,F,neu,1,"Sir, please calm down.  There's no reason to use profanity like that.  It's not-",0.8680000000000002,4.82,4.675,14,0.3442857142857143,0.3339285714285714
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F004.wav,neu,3.0,2.0,2.5,F,neu,1,"Okay, and this is for Verizon? Your provider?",1.177,3.65,2.7350000000000003,8,0.45625,0.34187500000000004
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F005.wav,neu,3.0,2.5,3.0,F,neu,1,"Well, um- we have a little problem with the system going on.  One of our satellites is down, and I-",0.9960000000000007,6.712,6.277,20,0.3356,0.31385
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F006.wav,neu,3.0,3.0,3.5,F,neu,1,"You're going to have to just be patient with us, sir, as we",0.293,2.74,1.9899999999999998,13,0.2107692307692308,0.15307692307692305
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F007.wav,neu,3.0,3.0,3.0,F,neu,1,"Well, I know sir, and we all are busy.",0.46899999999999986,2.7,2.524,9,0.30000000000000004,0.28044444444444444
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F008.wav,neu,3.0,3.0,2.5,F,neu,1,But I'm going to definitely have to- uh--get your contact information,0.224,4.262,1.5619999999999998,11,0.38745454545454544,0.142
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F009.wav,neu,3.0,2.5,4.0,F,neu,1,"Okay, well, if you would like, um- we will be turning on the systems in probably about ten hours.",1.2540000000000004,6.54,5.19,19,0.34421052631578947,0.2731578947368421
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F010.wav,neu,3.5,3.5,4.0,F,neu,1,"Sir, I'm very sorry, but this is the way it is.  This- We have no control over it.  It's going to take-  -but you have to be patient with us.  You can use a calling card.  We will give you a free calling card to use.",1.6230000000000002,10.84,10.446,46,0.23565217391304347,0.22708695652173913
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F011.wav,neu,3.0,3.0,2.5,F,ang,0,"Do you have a land line, sir?",1.025,2.085,1.296,7,0.2978571428571429,0.18514285714285714
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F012.wav,neu,3.0,3.5,3.0,F,neu,1,"Okay, well, we will send you- We will reimburse you for the amount of minutes that you-",0.8069999999999999,5.14,4.628,17,0.30235294117647055,0.2722352941176471
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F013.wav,neu,3.0,3.0,3.0,F,neu,1,-on average would use.,0.2609999999999999,1.93,1.93,4,0.4825,0.4825
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F014.wav,neu,3.0,3.0,3.0,F,neu,1,"And we will probably send you a calling card.  I'm very sorry.  You're just going to have to be patient, sir.",0.388,4.74,0.163,21,0.22571428571428573,0.007761904761904762
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F015.wav,neu,2.5,2.5,3.5,F,neu,1,"No, we don't just give you things.  We're- we're-",0.636,3.3,2.291,9,0.36666666666666664,0.25455555555555553
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F016.wav,neu,3.0,2.5,3.0,F,neu,1,we compensating you for all your-,0.282,2.26,1.9859999999999998,6,0.37666666666666665,0.33099999999999996
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F020.wav,neu,3.0,3.0,2.5,F,neu,1,Three days?,0.0,1.32,1.241,2,0.66,0.6205
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F021.wav,neu,3.0,2.5,3.0,F,neu,1,A day?,0.0,0.73,0.73,2,0.365,0.365
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F022.wav,neu,3.0,2.5,2.5,F,neu,1,"I don't know, sir.",0.775,2.11,0.022999999999999965,4,0.5275,0.005749999999999991
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F023.wav,neu,2.5,3.0,2.5,F,neu,1,"Oh, well, I'm sorry about that. Umm- We-",0.5499999999999997,3.852,3.292,8,0.4815,0.4115
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F024.wav,neu,3.5,2.5,3.0,F,neu,1,"Well, ten hours worth of minutes--",0.0,2.32,2.055,6,0.38666666666666666,0.3425
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F025.wav,neu,3.0,2.5,3.0,F,neu,1,is what's going to happen.,0.0,1.58,1.58,5,0.316,0.316
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F026.wav,neu,2.5,3.0,3.0,F,neu,1,"Sir,",0.34,1.329,0.9039999999999999,1,1.329,0.9039999999999999
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F027.wav,neu,2.5,3.5,4.0,F,ang,0,"what I would like what I'm advising you to do now is just to write down all of your problems that you-you feel that--You know, haven't been addressed, fax it to us-",1.4830000000000005,8.19,7.47,32,0.2559375,0.2334375
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F028.wav,neu,3.0,3.0,3.0,F,neu,1,and we will take care of it if anything happens.  But all we can do now is ask for your patience.,0.8659999999999995,4.59,4.079,21,0.21857142857142856,0.19423809523809524
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F029.wav,neu,3.5,3.5,3.5,F,neu,1,Okay? Thank you for calling.  Goodbye.,0.7659999999999998,2.685,2.03,6,0.4475,0.3383333333333333
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_M000.wav,ang,1.5,3.5,4.5,F,ang,1,"Hey, you stupid dumb shit machine, give me a fucking operator, huh?",1.4730000000000003,4.85,3.6499999999999995,12,0.4041666666666666,0.30416666666666664
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_M006.wav,ang,1.5,4.5,4.5,F,ang,1,You know what?  I'm just going to- Patient?  I'm a busy man.,2.4330000000000007,4.98,4.4510000000000005,12,0.41500000000000004,0.37091666666666673
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_M007.wav,ang,2.5,3.0,3.0,F,neu,0,"-have to, have to what?",0.576,1.934,1.598,5,0.3868,0.3196
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_M008.wav,ang,1.5,4.5,4.5,F,ang,1,What?  It's my phone.  You can't even call me on it. I don't have another phone.,1.9329999999999996,5.08,4.23,16,0.3175,0.264375
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_M009.wav,ang,1.5,3.5,4.5,F,ang,1,What?  Are you kidding me?,1.737,2.89,2.0909999999999997,5,0.5780000000000001,0.41819999999999996
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_M010.wav,ang,1.5,3.5,4.0,F,ang,1,"Oh, my God.",1.5109999999999997,3.13,2.2219999999999995,3,1.0433333333333332,0.7406666666666665
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_M011.wav,ang,2.0,2.5,3.5,F,hap,0,I- I'm going to kill myself right now.,2.151,4.702,4.135,8,0.58775,0.516875
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_M012.wav,ang,3.0,2.5,2.5,F,ang,1,A free calling card?,0.6769999999999998,1.66,1.272,4,0.415,0.318
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_M014.wav,ang,2.5,3.0,3.5,F,ang,1,"That's it? Okay, yeah.  What else?",1.7369999999999999,3.577,2.665,6,0.5961666666666666,0.44416666666666665
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_M015.wav,ang,2.5,3.5,3.5,F,ang,1,"Okay, I need more than this.  Are you going to give me a little bit more?",1.6289999999999996,4.22,3.0580000000000003,16,0.26375,0.19112500000000002
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_M021.wav,neu,3.0,2.5,3.5,F,neu,1,About three million dollars.,0.6679999999999998,2.082,1.483,4,0.5205,0.37075
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F000.wav,neu,3.5,2.5,2.5,M,sad,0,Can I help you sir?,0.7999999999999999,1.8,1.0230000000000001,5,0.36,0.20460000000000003
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F001.wav,neu,3.5,2.0,2.5,M,neu,1,"Well, let me just check on that for you.  Where are you coming--?",0.542,3.37,1.142,13,0.25923076923076926,0.08784615384615384
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F002.wav,neu,2.0,2.5,3.0,M,neu,1,"Sir, yes it's in Maryland.  It's okay...well, I'm...just let me check here.",0.8789999999999998,4.88,4.158,12,0.4066666666666667,0.34650000000000003
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F005.wav,neu,3.0,2.5,2.0,M,neu,1,Okay and this is direct flight?,0.187,1.69,1.1,6,0.2816666666666667,0.18333333333333335
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F007.wav,neu,2.5,3.0,3.0,M,neu,1,You're at me and I'm going to try to help you out sir but you just have to cooperate with me--,0.44000000000000083,4.49,4.014,21,0.2138095238095238,0.19114285714285714
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F008.wav,neu,3.0,2.5,3.0,M,neu,1,How many pieces of luggage do you have checked in?,0.35199999999999987,2.53,2.217,10,0.253,0.2217
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F009.wav,neu,3.0,2.5,3.0,M,neu,1,Eight pieces of luggage.  Okay.,1.1709999999999998,2.81,2.248,5,0.562,0.44960000000000006
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F011.wav,neu,3.0,2.0,2.0,M,neu,1,I'm sorry sir.,0.0,1.79,1.79,3,0.5966666666666667,0.5966666666666667
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F012.wav,neu,2.5,3.0,3.0,M,neu,1,I'm very sorry but let's check on this immediately.  This is definitely an emergency.  It seems--,2.916,6.64,4.5169999999999995,16,0.415,0.28231249999999997
