file,total_silence,total_middle_silence,n_pauses,n_middle_pauses,total_duration,not_silence_duration,trimmed_duration,n_words,n_chars,speed_rate_word,speed_rate_char,speed_rate_word_trimmed,speed_rate_char_trimmed,gender,speaker_id,text,transcription,WER
test-clean/4507/16021/4507-16021-0055.flac,1.9889999999999992,1.0609999999999995,5,3,7.225,5.236000000000001,6.365,13,64,0.5557692307692308,0.112890625,0.4896153846153846,0.099453125,F,4507,TO TEACH READING MEANS TO LIGHT THE FIRE EVERY SYLLABLE SPELLED OUT SPARKLES,TO TEACH READING MEANS TO LIGHT THE FIRE EVERY SYLLABLE SPELLET OUT SPARKLES,0.07692307692307693
test-clean/4507/16021/4507-16021-0056.flac,2.626,1.5180000000000002,5,3,6.345,3.719,5.259,10,45,0.6345,0.141,0.5259,0.1168666666666666,F,4507,HOWEVER HE WHO SAYS LIGHT DOES NOT NECESSARILY SAY JOY,HOWEVER HE WHO SAYS LIGHT DOES NOT NECESSARILY SAY JOY,0.0
test-clean/4507/16021/4507-16021-0057.flac,1.8580000000000003,0.8130000000000002,4,2,4.61,2.752,3.629,7,33,0.6585714285714286,0.1396969696969697,0.5184285714285715,0.1099696969696969,F,4507,PEOPLE SUFFER IN THE LIGHT EXCESS BURNS,PEOPLE SUFFER IN THE LIGHT EXCESS BURNS,0.0
test-clean/4507/16021/4507-16021-0058.flac,0.87,0.0,2,0,3.11,2.24,2.258,8,27,0.38875,0.1151851851851851,0.28225,0.0836296296296296,F,4507,THE FLAME IS THE ENEMY OF THE WING,THE FLAME IS THE ENEMY OF THE WING,0.0
test-clean/4507/16021/4507-16021-0059.flac,2.2109999999999994,1.5099999999999996,5,3,6.205,3.9940000000000007,5.553,12,53,0.5170833333333333,0.1170754716981132,0.46275,0.1047735849056603,F,4507,TO BURN WITHOUT CEASING TO FLY THEREIN LIES THE MARVEL OF GENIUS,TO BURN WITHOUT CEASING TO FLY THEREIN LIES THE MARVEL OF GENIUS,0.0
test-clean/4970/29093/4970-29093-0000.flac,0.8809999999999998,0.0,2,0,3.03,2.149,2.16,9,34,0.3366666666666666,0.0891176470588235,0.24,0.0635294117647058,F,4970,YOU'LL NEVER DIG IT OUT OF THE ASTOR LIBRARY,YOU'LL NEVER DIG IT OUT OF THE ASTER LIBRARY,0.1111111111111111
test-clean/4970/29093/4970-29093-0001.flac,4.578000000000001,3.244000000000001,10,8,11.92,7.341999999999999,10.603000000000002,29,128,0.4110344827586207,0.093125,0.3656206896551724,0.0828359375,F,4970,TO THE YOUNG AMERICAN HERE OR ELSEWHERE THE PATHS TO FORTUNE ARE INNUMERABLE AND ALL OPEN THERE IS INVITATION IN THE AIR AND SUCCESS IN ALL HIS WIDE HORIZON,TO THE YOUNG AMERICAN HERE OR ELSEWHERE THE PATHS TO FORTUNE ARE INNUMERABLE AND ALL OPEN THERE IS INVITATION IN THE AIR AND SUCCESS IN ALL HIS WIDE HORIZON,0.0
test-clean/4970/29093/4970-29093-0002.flac,3.1,1.941,7,5,10.73,7.630000000000001,9.585,31,123,0.3461290322580645,0.0872357723577235,0.3091935483870968,0.0779268292682927,F,4970,HE HAS NO TRADITIONS TO BIND HIM OR GUIDE HIM AND HIS IMPULSE IS TO BREAK AWAY FROM THE OCCUPATION HIS FATHER HAS FOLLOWED AND MAKE A NEW WAY FOR HIMSELF,HE HAS NO TRADITIONS TO BIND HIM OR GUIDE HIM AND HIS IMPULSE IS TO BREAK AWAY FROM THE OCCUPATION HIS FATHER HAS FOLLOWED AND MAKE A NEW WAY FOR HIMSELF,0.0
test-clean/4970/29093/4970-29093-0003.flac,5.3560000000000025,4.127000000000002,14,12,15.355,9.999,14.133,42,196,0.3655952380952381,0.0783418367346938,0.3364999999999999,0.0721071428571428,F,4970,THE MODEST FELLOW WOULD HAVE LIKED FAME THRUST UPON HIM FOR SOME WORTHY ACHIEVEMENT IT MIGHT BE FOR A BOOK OR FOR THE SKILLFUL MANAGEMENT OF SOME GREAT NEWSPAPER OR FOR SOME DARING EXPEDITION LIKE THAT OF LIEUTENANT STRAIN OR DOCTOR KANE,THE MODEST FELLOW WOULD HAVE LIKED FAME THRUST UPON HIM FOR SOME WORTHY ACHIEVEMENT IT MIGHT BE FOR A BOOK OR FOR THE SKILLFUL MANAGEMENT OF SOME GREAT NEWSPAPER OR FOR SOME DARING EXPEDITION LIKE THAT OF LIEUTENANT STRAIN OR DOCTOR KANE,0.0
test-clean/4970/29093/4970-29093-0004.flac,1.427,0.2099999999999999,3,1,3.75,2.323,2.572,10,40,0.375,0.09375,0.2572,0.0643,F,4970,HE WAS UNABLE TO DECIDE EXACTLY WHAT IT SHOULD BE,HE WAS UNABLE TO DECIDE EXACTLY WHAT IT SHOULD BE,0.0
test-clean/4970/29093/4970-29093-0005.flac,8.226999999999991,6.859999999999991,22,20,22.16,13.933000000000009,21.004,60,267,0.3693333333333333,0.0829962546816479,0.3500666666666666,0.0786666666666666,F,4970,SOMETIMES HE THOUGHT HE WOULD LIKE TO STAND IN A CONSPICUOUS PULPIT AND HUMBLY PREACH THE GOSPEL OF REPENTANCE AND IT EVEN CROSSED HIS MIND THAT IT WOULD BE NOBLE TO GIVE HIMSELF TO A MISSIONARY LIFE TO SOME BENIGHTED REGION WHERE THE DATE PALM GROWS AND THE NIGHTINGALE'S VOICE IS IN TUNE AND THE BUL BUL SINGS ON THE OFF NIGHTS,SOMETIMES HE THOUGHT HE WOULD LIKE TO STAND IN A CONSPICIOUS PULPIT AND HUMBLY PREACH THE GOSPEL OF REPENTANCE AND IT EVEN CROSSED HIS MIND THAT IT WOULD BE NOBLE TO GIVE HIMSELF TO A MISSIONARY LIFE TO SOME BENIGHTED REGION WHERE THE DATE PALM GROWS AND THE NIGHTINGALE'S VOICE IS IN TUNE AND THE BULL BOLL SINGS ON THE OPNITES,0.08064516129032258
test-clean/4970/29093/4970-29093-0006.flac,12.187,11.189999999999998,35,33,29.6,17.413,28.641,86,377,0.3441860465116279,0.0785145888594164,0.3330348837209302,0.0759708222811671,F,4970,LAW SEEMED TO HIM WELL ENOUGH AS A SCIENCE BUT HE NEVER COULD DISCOVER A PRACTICAL CASE WHERE IT APPEARED TO HIM WORTH WHILE TO GO TO LAW AND ALL THE CLIENTS WHO STOPPED WITH THIS NEW CLERK IN THE ANTE ROOM OF THE LAW OFFICE WHERE HE WAS WRITING PHILIP INVARIABLY ADVISED TO SETTLE NO MATTER HOW BUT SETTLE GREATLY TO THE DISGUST OF HIS EMPLOYER WHO KNEW THAT JUSTICE BETWEEN MAN AND MAN COULD ONLY BE ATTAINED BY THE RECOGNIZED PROCESSES WITH THE ATTENDANT FEES,LAW SEEMED TO HIM WELL ENOUGH AS A SCIENCE BUT HE NEVER COULD DISCOVER A PRACTICAL CASE WHERE IT APPEARED TO HIM WORTH WHILE TO GO TO LAW AND ALL THE CLIENTS WHO STOPPED WITH THIS NEW CLERK IN THE ANTY ROOM OF THE LAW OFFICE WHERE HE WAS WRITING PHILIP INVARIABLY ADVISED TO SETTLE NO MATTER HOW BUT SETTLE GREATLY TO THE DISGUST OF HIS EMPLOYER WHO KNEW THAT JUSTICE BETWEEN MAN AND MAN COULD ONLY BE ATTAINED BY THE RECOGNIZED PROCESSES WITH THE ATTENDANT FEES,0.011494252873563218
test-clean/4970/29093/4970-29093-0007.flac,2.787,1.4739999999999993,7,5,6.995,4.208,5.725,18,69,0.3886111111111111,0.1013768115942029,0.3180555555555555,0.0829710144927536,F,4970,IT IS SUCH A NOBLE AMBITION THAT IT IS A PITY IT HAS USUALLY SUCH A SHALLOW FOUNDATION,IT IS SUCH A NOBLE AMBITION THAT IT IS A PITY IT HAS USUALLY SUCH A SHALLOW FOUNDATION,0.0
test-clean/4970/29093/4970-29093-0008.flac,1.651,0.4350000000000001,4,2,3.58,1.929,2.387,10,34,0.358,0.1052941176470588,0.2387,0.0702058823529411,F,4970,HE WANTED TO BEGIN AT THE TOP OF THE LADDER,HE WANTED TO BEGIN AT THE TOP OF THE LADDER,0.0
test-clean/4970/29093/4970-29093-0009.flac,2.6790000000000007,1.5790000000000013,6,4,9.12,6.440999999999999,8.029,19,109,0.48,0.0836697247706421,0.422578947368421,0.0736605504587156,F,4970,PHILIP THEREFORE READ DILIGENTLY IN THE ASTOR LIBRARY PLANNED LITERARY WORKS THAT SHOULD COMPEL ATTENTION AND NURSED HIS GENIUS,PHILIP THEREFORE READ DILIGENTLY IN THE ASTER LIBRARY PLANNED LITERARY WORKS THAT SHOULD COMPEL ATTENTION AND NURSED HIS GENIUS,0.05263157894736842
test-clean/4970/29093/4970-29093-0010.flac,6.369000000000002,5.222000000000001,20,18,14.3,7.930999999999998,13.178,50,184,0.286,0.0777173913043478,0.26356,0.0716195652173913,F,4970,HE HAD NO FRIEND WISE ENOUGH TO TELL HIM TO STEP INTO THE DORKING CONVENTION THEN IN SESSION MAKE A SKETCH OF THE MEN AND WOMEN ON THE PLATFORM AND TAKE IT TO THE EDITOR OF THE DAILY GRAPEVINE AND SEE WHAT HE COULD GET A LINE FOR IT,HE HAD NO FRIEND WISE ENOUGH TO TELL HIM TO STEP INTO THE DORKING CONVENTION THEN IN SESSION MAKE A SKETCH OF THE MEN AND WOMEN ON THE PLATFORM AND TAKE IT TO THE EDITOR OF THE DAILY GRAPE FINE AND SEE WHAT HE COULD GET A LINE FOR IT,0.04081632653061224
test-clean/4970/29093/4970-29093-0011.flac,5.272,4.082,12,10,11.45,6.177999999999999,10.264,31,140,0.3693548387096774,0.0817857142857142,0.3310967741935484,0.0733142857142857,F,4970,O VERY WELL SAID GRINGO TURNING AWAY WITH A SHADE OF CONTEMPT YOU'LL FIND IF YOU ARE GOING INTO LITERATURE AND NEWSPAPER WORK THAT YOU CAN'T AFFORD A CONSCIENCE LIKE THAT,OH VERY WELL SAID GRINGO TURNING AWAY WITH A SHADE OF CONTEMPT YOU'LL FIND IF YOU ARE GOING INTO LITERATURE AND NEWSPAPER WORK THAT YOU CAN'T AFFORD A CONSCIENCE LIKE THAT,0.03225806451612903
test-clean/4970/29093/4970-29093-0012.flac,3.8270000000000017,2.668000000000001,12,10,8.71,4.882999999999999,7.562000000000001,25,114,0.3484,0.0764035087719298,0.30248,0.0663333333333333,F,4970,BUT PHILIP DID AFFORD IT AND HE WROTE THANKING HIS FRIENDS AND DECLINING BECAUSE HE SAID THE POLITICAL SCHEME WOULD FAIL AND OUGHT TO FAIL,BUT PHILIP DID AFFORD IT AND HE WROTE THANKING HIS FRIENDS AND DECLINING BECAUSE HE SAID THE POLITICAL SCHEME WOULD FAIL AND OUGHT TO FAIL,0.0
test-clean/4970/29093/4970-29093-0013.flac,2.739,1.5690000000000002,7,5,8.01,5.271,6.851,24,104,0.33375,0.0770192307692307,0.2854583333333333,0.065875,F,4970,AND HE WENT BACK TO HIS BOOKS AND TO HIS WAITING FOR AN OPENING LARGE ENOUGH FOR HIS DIGNIFIED ENTRANCE INTO THE LITERARY WORLD,AND HE WENT BACK TO HIS BOOKS AND TO HIS WAITING FOR AN OPENING LARGE ENOUGH FOR HIS DIGNIFIED ENTRANCE INTO THE LITERARY WORLD,0.0
test-clean/4970/29093/4970-29093-0014.flac,1.9560000000000008,0.8920000000000002,4,2,4.275,2.3189999999999995,3.227,11,38,0.3886363636363636,0.1125,0.2933636363636363,0.0849210526315789,F,4970,WELL I'M GOING AS AN ENGINEER YOU CAN GO AS ONE,WELL I'M GOING AS AN ENGINEER YOU COULD GO AS ONE,0.09090909090909091
test-clean/4970/29093/4970-29093-0015.flac,0.9250000000000004,0.4090000000000002,4,2,3.325,2.3999999999999995,2.836,12,49,0.2770833333333333,0.0678571428571428,0.2363333333333333,0.0578775510204081,F,4970,YOU CAN BEGIN BY CARRYING A ROD AND PUTTING DOWN THE FIGURES,YOU CAN BEGIN BY CARRYING A ROD AND PUTTING DOWN THE FIGURES,0.0
test-clean/4970/29093/4970-29093-0016.flac,1.1110000000000002,0.0,2,0,2.23,1.1189999999999998,1.168,5,17,0.446,0.1311764705882352,0.2335999999999999,0.0687058823529411,F,4970,NO ITS NOT TOO SOON,NO IT'S HOWT TOO SOON,0.4
test-clean/4970/29093/4970-29093-0017.flac,0.9300000000000002,0.0,2,0,2.865,1.935,1.949,9,36,0.3183333333333333,0.0795833333333333,0.2165555555555555,0.0541388888888888,F,4970,I'VE BEEN READY TO GO ANYWHERE FOR SIX MONTHS,I'VE BEEN READY TO GO ANYWHERE FOR SIX MONTHS,0.0
test-clean/4970/29093/4970-29093-0018.flac,3.217999999999998,2.083,7,5,9.715,6.497000000000002,8.606,31,122,0.3133870967741935,0.0796311475409836,0.2776129032258064,0.0705409836065573,F,4970,THE TWO YOUNG MEN WHO WERE BY THIS TIME FULL OF THE ADVENTURE WENT DOWN TO THE WALL STREET OFFICE OF HENRY'S UNCLE AND HAD A TALK WITH THAT WILY OPERATOR,THE TWO YOUNG MEN WHO WERE BY THIS TIME FULL OF THE ADVENTURE WENT DOWN TO THE WALL STREET OFFICE OF HENRY'S UNCLE AND HAD A TALK WITH THAT WILY OPERATOR,0.0
test-clean/4970/29093/4970-29093-0019.flac,3.14,1.849,10,8,7.47,4.33,6.416,23,109,0.3247826086956522,0.0685321100917431,0.2789565217391304,0.0588623853211009,F,4970,THE NIGHT WAS SPENT IN PACKING UP AND WRITING LETTERS FOR PHILIP WOULD NOT TAKE SUCH AN IMPORTANT STEP WITHOUT INFORMING HIS FRIENDS,THE NIGHT WAS SPENT IN PACKING UP AND WRITING LETTERS FOR PHILIP WOULD NOT TAKE SUCH AN IMPORTANT STEP WITHOUT INFORMING HIS FRIENDS,0.0
test-clean/4970/29093/4970-29093-0020.flac,2.495,1.3239999999999998,4,2,5.58,3.0850000000000004,4.43,14,55,0.3985714285714286,0.1014545454545454,0.3164285714285714,0.0805454545454545,F,4970,WHY IT'S IN MISSOURI SOMEWHERE ON THE FRONTIER I THINK WE'LL GET A MAP,WHY IT'S IN MISSOURI SOMEWHERE ON THE FRONTIER I THINK WE'LL GET A MAP,0.0
test-clean/4970/29093/4970-29093-0021.flac,0.986,0.0,2,0,2.425,1.439,1.4529999999999998,7,25,0.3464285714285714,0.0969999999999999,0.2075714285714285,0.0581199999999999,F,4970,I WAS AFRAID IT WAS NEARER HOME,I WAS AFRAID IT WAS NEARER HOME,0.0
test-clean/4970/29093/4970-29093-0022.flac,2.389,1.1409999999999998,7,5,6.22,3.831,5.0,21,81,0.2961904761904761,0.0767901234567901,0.238095238095238,0.0617283950617283,F,4970,HE KNEW HIS UNCLE WOULD BE GLAD TO HEAR THAT HE HAD AT LAST TURNED HIS THOUGHTS TO A PRACTICAL MATTER,HE KNEW HIS UNCLE WOULD BE GLAD TO HEAR THAT HE HAD AT LAST TURNED HIS THOUGHTS TO A PRACTICAL MATTER,0.0
test-clean/4970/29093/4970-29093-0023.flac,2.651,1.6199999999999994,7,5,8.07,5.4190000000000005,7.052,21,92,0.3842857142857143,0.0877173913043478,0.3358095238095238,0.0766521739130434,F,4970,HE WELL KNEW THE PERILS OF THE FRONTIER THE SAVAGE STATE OF SOCIETY THE LURKING INDIANS AND THE DANGERS OF FEVER,HE WELL KNEW THE PERILS OF THE FRONTIER THE SAVAGE STATE OF SOCIETY THE LURKING INDIANS AND THE DANGERS OF FEVER,0.0
test-clean/4970/29095/4970-29095-0000.flac,1.4660000000000002,0.4249999999999998,4,2,2.865,1.399,1.851,6,24,0.4775,0.119375,0.3085,0.077125,F,4970,SHE WAS TIRED OF OTHER THINGS,SHE WAS TIRED OF OTHER THINGS,0.0
test-clean/4970/29095/4970-29095-0001.flac,4.525,3.444000000000001,11,9,13.91,9.385,12.86,33,141,0.4215151515151515,0.0986524822695035,0.3896969696969696,0.0912056737588652,F,4970,SHE TRIED THIS MORNING AN AIR OR TWO UPON THE PIANO SANG A SIMPLE SONG IN A SWEET BUT SLIGHTLY METALLIC VOICE AND THEN SEATING HERSELF BY THE OPEN WINDOW READ PHILIP'S LETTER,SHE TRIED THIS MORNING AN EIR OR TWO UPON THE PIANO SANG A SIMPLE SONG IN A SWEET BUT SLIGHTLY METALLIC VOICE AND THEN SEATING HERSELF BY THE OPEN WINDOW READ PHILIP'S LETTER,0.030303030303030304
test-clean/4970/29095/4970-29095-0002.flac,2.5310000000000006,1.384,7,5,5.48,2.949,4.35,13,60,0.4215384615384616,0.0913333333333333,0.3346153846153846,0.0725,F,4970,WELL MOTHER SAID THE YOUNG STUDENT LOOKING UP WITH A SHADE OF IMPATIENCE,WELL MOTHER SAID THE YOUNG STUDENT LOOKING UP WITH A SHADE OF IMPATIENCE,0.0
test-clean/4970/29095/4970-29095-0003.flac,3.5680000000000005,2.543,9,7,10.02,6.451999999999999,9.004,32,122,0.313125,0.0821311475409836,0.281375,0.0738032786885245,F,4970,I HOPE THEE TOLD THE ELDERS THAT FATHER AND I ARE RESPONSIBLE FOR THE PIANO AND THAT MUCH AS THEE LOVES MUSIC THEE IS NEVER IN THE ROOM WHEN IT IS PLAYED,I HOPE THEE TOLD THE ELDERS THAT FATHER AND I ARE RESPONSIBLE FOR THE PIANO AND THAT MUCH AS THEE LOVES MUSIC THEE IS NEVER IN THE ROOM WHEN IT IS PLAYED,0.0
test-clean/4970/29095/4970-29095-0004.flac,1.8670000000000009,0.7490000000000006,4,2,9.61,7.7429999999999986,8.514,31,129,0.31,0.0744961240310077,0.2746451612903225,0.0659999999999999,F,4970,I HEARD FATHER TELL COUSIN ABNER THAT HE WAS WHIPPED SO OFTEN FOR WHISTLING WHEN HE WAS A BOY THAT HE WAS DETERMINED TO HAVE WHAT COMPENSATION HE COULD GET NOW,I HEARD FATHER TELL COUSIN ABNER THAT HE WAS WHIPPED SO OFTEN FOR WHISTLING WHEN HE WAS A BOY THAT HE WAS DETERMINED TO HAVE WHAT COMPENSATION HE COULD GET NOW,0.0
test-clean/4970/29095/4970-29095-0005.flac,1.9060000000000008,0.7629999999999999,5,3,4.65,2.744,3.54,10,41,0.465,0.1134146341463414,0.354,0.0863414634146341,F,4970,THY WAYS GREATLY TRY ME RUTH AND ALL THY RELATIONS,THY WAYS GREATLY TRY ME RUTH AND ALL THY RELATIONS,0.0
test-clean/4970/29095/4970-29095-0006.flac,0.9689999999999996,0.0,2,0,4.47,3.5010000000000003,3.519,15,60,0.298,0.0745,0.2346,0.05865,F,4970,IS THY FATHER WILLING THEE SHOULD GO AWAY TO A SCHOOL OF THE WORLD'S PEOPLE,IS THY FATHER WILLING THEE SHOULD GO AWAY TO A SCHOOL OF THE WORLD'S PEOPLE,0.0
test-clean/4970/29095/4970-29095-0007.flac,4.891999999999998,3.738999999999998,14,12,14.81,9.918000000000005,13.662,41,172,0.3612195121951219,0.0861046511627907,0.3332195121951219,0.0794302325581395,F,4970,I HAVE NOT ASKED HIM RUTH REPLIED WITH A LOOK THAT MIGHT IMPLY THAT SHE WAS ONE OF THOSE DETERMINED LITTLE BODIES WHO FIRST MADE UP HER OWN MIND AND THEN COMPELLED OTHERS TO MAKE UP THEIRS IN ACCORDANCE WITH HERS,I HAVE NOT ASKED HIM RUTH REPLIED WITH A LOOK THAT MIGHT IMPLY THAT SHE WAS ONE OF THOSE DETERMINED LITTLE BODIES WHO FIRST MADE UP HER OWN MIND AND THEN COMPELLED OTHERS TO MAKE UP THEIRS IN ACCORDANCE WITH HERS,0.0
test-clean/4970/29095/4970-29095-0008.flac,1.334,0.261,3,1,3.04,1.7060000000000002,2.045,7,29,0.4342857142857143,0.1048275862068965,0.2921428571428571,0.0705172413793103,F,4970,MOTHER I'M GOING TO STUDY MEDICINE,MOTHER I AM GOING TO STUDY MEDICINE,0.3333333333333333
test-clean/4970/29095/4970-29095-0009.flac,2.09,0.8970000000000002,5,3,5.6,3.51,4.443,10,54,0.5599999999999999,0.1037037037037037,0.4443,0.0822777777777777,F,4970,MARGARET BOLTON ALMOST LOST FOR A MOMENT HER HABITUAL PLACIDITY,MARGARET BOLTON ALMOST LOST FOR A MOMENT HER HABITUAL PLUCIDITY,0.1
test-clean/4970/29095/4970-29095-0010.flac,1.243,0.2169999999999998,3,1,2.64,1.3970000000000002,1.669,3,16,0.88,0.165,0.5563333333333333,0.1043125,F,4970,THEE STUDY MEDICINE,THEE STUDY MEDICINE,0.0
test-clean/4970/29095/4970-29095-0011.flac,1.6800000000000002,0.724,6,4,3.355,1.6749999999999998,2.664,9,38,0.3727777777777777,0.0882894736842105,0.296,0.0701052631578947,F,4970,DOES THEE THINK THEE COULD STAND IT SIX MONTHS,DOES THEE THINK THEE COULD STAND IT SIX MONTHS,0.0
test-clean/4970/29095/4970-29095-0012.flac,2.435,1.4039999999999997,6,4,4.68,2.245,3.66,7,38,0.6685714285714285,0.123157894736842,0.5228571428571429,0.0963157894736842,F,4970,AND BESIDES SUPPOSE THEE DOES LEARN MEDICINE,AND BESIDES SUPPOSE THEE DOES LEARN MEDICINE,0.0
test-clean/4970/29095/4970-29095-0013.flac,1.131,0.0,2,0,1.98,0.849,0.916,4,15,0.495,0.132,0.229,0.0610666666666666,F,4970,I WILL PRACTICE IT,I WILL PRACTICE IT,0.0
test-clean/4970/29095/4970-29095-0014.flac,1.025,0.0,2,0,3.26,2.235,2.289,7,29,0.4657142857142857,0.1124137931034482,0.3269999999999999,0.0789310344827586,F,4970,WHERE THEE AND THY FAMILY ARE KNOWN,WHERE THEE AND THY FAMILY ARE KNOWN,0.0
test-clean/4970/29095/4970-29095-0015.flac,1.0719999999999998,0.0,2,0,2.36,1.288,1.3010000000000002,5,17,0.472,0.1388235294117647,0.2602,0.0765294117647058,F,4970,IF I CAN GET PATIENTS,IF I CAN GET PATIENCE,0.2
test-clean/4970/29095/4970-29095-0016.flac,3.3519999999999994,2.498,9,7,6.945,3.593000000000001,6.123,16,61,0.4340625,0.1138524590163934,0.3826875,0.1003770491803278,F,4970,RUTH SAT QUITE STILL FOR A TIME WITH FACE INTENT AND FLUSHED IT WAS OUT NOW,RUTH SAT QUITE STILL FOR A TIME WITH FACE INTENT AND FLUSHED IT WAS OUT NOW,0.0
test-clean/4970/29095/4970-29095-0017.flac,0.987,0.0,2,0,3.93,2.943,2.983,11,44,0.3572727272727273,0.0893181818181818,0.2711818181818182,0.0677954545454545,F,4970,THE SIGHT SEERS RETURNED IN HIGH SPIRITS FROM THE CITY,THE SIGHTSEEERS RETURNED IN HIGH SPIRITS FROM THE CITY,0.2
test-clean/4970/29095/4970-29095-0018.flac,2.950000000000001,1.9680000000000009,8,6,12.14,9.19,11.182,34,152,0.3570588235294117,0.0798684210526315,0.3288823529411764,0.0735657894736842,F,4970,RUTH ASKED THE ENTHUSIASTS IF THEY WOULD LIKE TO LIVE IN SUCH A SOUNDING MAUSOLEUM WITH ITS GREAT HALLS AND ECHOING ROOMS AND NO COMFORTABLE PLACE IN IT FOR THE ACCOMMODATION OF ANY BODY,RUTH ASKED THE ENTHUSIASTS IF THEY WOULD LIKE TO LIVE IN SUCH A SOUNDING MAUSOLEUM WITH ITS GREAT HALLS AND ECHOING ROOMS AND NO COMFORTABLE PLACE IN IT FOR THE ACCOMMODATION OF ANY BODY,0.0
test-clean/4970/29095/4970-29095-0019.flac,1.083,0.1519999999999999,3,1,2.725,1.642,1.811,6,26,0.4541666666666666,0.1048076923076923,0.3018333333333333,0.0696538461538461,F,4970,AND THEN THERE WAS BROAD STREET,AND THEN THERE WAS BROAD STREET,0.0
test-clean/4970/29095/4970-29095-0020.flac,3.883,2.706,11,9,12.365,8.482,11.208,34,148,0.3636764705882353,0.0835472972972973,0.3296470588235294,0.0757297297297297,F,4970,THERE CERTAINLY WAS NO END TO IT AND EVEN RUTH WAS PHILADELPHIAN ENOUGH TO BELIEVE THAT A STREET OUGHT NOT TO HAVE ANY END OR ARCHITECTURAL POINT UPON WHICH THE WEARY EYE COULD REST,THERE CERTAINLY WAS NO ENDTO IT AND EVEN RUTH WAS PHILADELPHIAN ENOUGH TO BELIEVE THAT A STREET OUGHT NOT TO HAVE ANY END OR ARCHITECTURAL POINT UPON WHICH THE WEARY EYE COULD REST,0.058823529411764705
test-clean/4970/29095/4970-29095-0021.flac,5.772999999999994,4.479999999999996,10,8,19.86,14.087000000000003,18.57,48,228,0.41375,0.0871052631578947,0.386875,0.0814473684210526,F,4970,BUT NEITHER SAINT GIRARD NOR BROAD STREET NEITHER WONDERS OF THE MINT NOR THE GLORIES OF THE HALL WHERE THE GHOSTS OF OUR FATHERS SIT ALWAYS SIGNING THE DECLARATION IMPRESSED THE VISITORS SO MUCH AS THE SPLENDORS OF THE CHESTNUT STREET WINDOWS AND THE BARGAINS ON EIGHTH STREET,BUT NEITHER SAINT GERARD NOR BROAD STREET NEITHER WONDERS OF THE MENT NOR THE GLORIES OF THE HALL WHERE THE GHOSTS OF OUR FATHERS SIT ALWAYS SIGNING THE DECLARATION IMPRESSED THE VISITORS SO MUCH AS THE SPLENDORS OF THE CHESTNUT STREET WINDOWS AND THE BARGAINS ON EIGHTH STREET,0.041666666666666664
test-clean/4970/29095/4970-29095-0022.flac,1.8139999999999992,0.7959999999999998,4,2,4.765,2.9510000000000005,3.767,13,51,0.3665384615384615,0.0934313725490196,0.2897692307692308,0.0738627450980392,F,4970,IS THEE GOING TO THE YEARLY MEETING RUTH ASKED ONE OF THE GIRLS,IS THEE GOING TO THE YEARLY MEETING RUTH ASKED ONE OF THE GIRLS,0.0
test-clean/4970/29095/4970-29095-0023.flac,1.528,0.5610000000000002,5,3,3.905,2.377,2.964,9,41,0.4338888888888889,0.0952439024390243,0.3293333333333333,0.0722926829268292,F,4970,I HAVE NOTHING TO WEAR REPLIED THAT DEMURE PERSON,I HAVE NOTHING TO WEAR REPLIED THAT DEMEURE PERSON,0.1111111111111111
test-clean/4970/29095/4970-29095-0024.flac,1.61,0.625,4,2,6.04,4.43,5.077,18,70,0.3355555555555555,0.0862857142857142,0.2820555555555555,0.0725285714285714,F,4970,IT HAS OCCUPIED MOTHER A LONG TIME TO FIND AT THE SHOPS THE EXACT SHADE FOR HER NEW BONNET,IT HAS OCCUPIED MOTHER A LONG TIME TO FIND AT THE SHOPS THE EXACT SHADE FOR HER NEW BONNET,0.0
test-clean/4970/29095/4970-29095-0025.flac,2.043,1.195,3,1,3.83,1.787,3.018,7,21,0.5471428571428572,0.1823809523809524,0.4311428571428571,0.1437142857142857,F,4970,AND THEE WON'T GO WHY SHOULD I,AND THEE WON'T GO WHY SHOULD I,0.0
test-clean/4970/29095/4970-29095-0026.flac,2.722999999999998,1.9709999999999983,7,5,10.93,8.207,10.209,38,131,0.2876315789473684,0.0834351145038168,0.2686578947368421,0.0779312977099236,F,4970,IF I GO TO MEETING AT ALL I LIKE BEST TO SIT IN THE QUIET OLD HOUSE IN GERMANTOWN WHERE THE WINDOWS ARE ALL OPEN AND I CAN SEE THE TREES AND HEAR THE STIR OF THE LEAVES,IF I GO TO MEETING AT ALL I LIKE BEST TO SIT IN THE QUIET OLD HOUSE IN GERMANTOWN WHERE THE WINDOWS ARE ALL OPEN AND I CAN SEE THE TREES AND HEAR THE STIR OF THE LEAVES,0.0
test-clean/4970/29095/4970-29095-0027.flac,2.2029999999999994,1.4699999999999995,6,4,9.795,7.592,9.086,34,127,0.2880882352941176,0.0771259842519685,0.267235294117647,0.0715433070866141,F,4970,IT'S SUCH A CRUSH AT THE YEARLY MEETING AT ARCH STREET AND THEN THERE'S THE ROW OF SLEEK LOOKING YOUNG MEN WHO LINE THE CURBSTONE AND STARE AT US AS WE COME OUT,IT'S SUCH A CRUSH AT THE YEARLY MEETING AT ARCH STREET AND THEN THERE'S THE ROW OF SLEEK LOOKING YOUNG MEN WHO LIE ON THE CURBSTONE AND STARE AT US AS WE COME OUT,0.06060606060606061
